stamp_id,prompt,action,A,B,C,D,E,sum of prob
271,"Scenario: Inside a living room, there are 4 humans in total. There are 3 humans in a group. The group has a radius of 0.98 meters. The robot is 2.82 meters away from the group. The robot is facing the group. The closest human to the robot is 1.88 meters away from the robot. The robot is facing the closest human. The closest human is not facing the robot. The second closest human to the robot is 1.90 meters away from the robot. The robot is not facing the second closest human. The second closest human is facing the robot. The third closest human to the robot is 3.23 meters away from the robot. The robot is facing the third closest human. The third closest human is not facing the robot. There are no people sitting or laying in the sofa. There's also an animal in the room. The animal is 2.64 meters away from the robot. Music is currently not playing.
Question: Now a human evaluator is asked to rate how socially appropriate it is for the robot to carry warm food towards the direction the robot is facing in the described scenario. Answer choices: A. very inappropriate, B. inappropriate, C. neutral, D. appropriate, E. very appropriate. Which answer will the human evaluator choose?",Carry warm food,0.09955939650535583,0.1755048632621765,0.1884392350912094,0.2263774871826172,0.30797088146209717,0.9978518635034561
271,"Scenario: Inside a living room, there are 4 humans in total. There are 3 humans in a group. The group has a radius of 0.98 meters. The robot is 2.82 meters away from the group. The robot is facing the group. The closest human to the robot is 1.88 meters away from the robot. The robot is facing the closest human. The closest human is not facing the robot. The second closest human to the robot is 1.90 meters away from the robot. The robot is not facing the second closest human. The second closest human is facing the robot. The third closest human to the robot is 3.23 meters away from the robot. The robot is facing the third closest human. The third closest human is not facing the robot. There are no people sitting or laying in the sofa. There's also an animal in the room. The animal is 2.64 meters away from the robot. Music is currently not playing.
Question: Now a human evaluator is asked to rate how socially appropriate it is for the robot to carry cold food towards the direction the robot is facing in the described scenario. Answer choices: A. very inappropriate, B. inappropriate, C. neutral, D. appropriate, E. very appropriate. Which answer will the human evaluator choose?",Carry cold food,0.1395489126443863,0.23981091380119324,0.23370078206062317,0.18182630836963654,0.20294718444347382,0.997834101319313
271,"Scenario: Inside a living room, there are 4 humans in total. There are 3 humans in a group. The group has a radius of 0.98 meters. The robot is 2.82 meters away from the group. The robot is facing the group. The closest human to the robot is 1.88 meters away from the robot. The robot is facing the closest human. The closest human is not facing the robot. The second closest human to the robot is 1.90 meters away from the robot. The robot is not facing the second closest human. The second closest human is facing the robot. The third closest human to the robot is 3.23 meters away from the robot. The robot is facing the third closest human. The third closest human is not facing the robot. There are no people sitting or laying in the sofa. There's also an animal in the room. The animal is 2.64 meters away from the robot. Music is currently not playing.
Question: Now a human evaluator is asked to rate how socially appropriate it is for the robot to carry drinks towards the direction the robot is facing in the described scenario. Answer choices: A. very inappropriate, B. inappropriate, C. neutral, D. appropriate, E. very appropriate. Which answer will the human evaluator choose?",Carry drinks,0.05408979952335358,0.1375303417444229,0.19614320993423462,0.32093894481658936,0.2891871929168701,0.9978894889354706
271,"Scenario: Inside a living room, there are 4 humans in total. There are 3 humans in a group. The group has a radius of 0.98 meters. The robot is 2.82 meters away from the group. The robot is facing the group. The closest human to the robot is 1.88 meters away from the robot. The robot is facing the closest human. The closest human is not facing the robot. The second closest human to the robot is 1.90 meters away from the robot. The robot is not facing the second closest human. The second closest human is facing the robot. The third closest human to the robot is 3.23 meters away from the robot. The robot is facing the third closest human. The third closest human is not facing the robot. There are no people sitting or laying in the sofa. There's also an animal in the room. The animal is 2.64 meters away from the robot. Music is currently not playing.
Question: Now a human evaluator is asked to rate how socially appropriate it is for the robot to carry small objects (plates, toys) towards the direction the robot is facing in the described scenario. Answer choices: A. very inappropriate, B. inappropriate, C. neutral, D. appropriate, E. very appropriate. Which answer will the human evaluator choose?","Carry small objects (plates, toys)",0.06795414537191391,0.16138595342636108,0.21993596851825714,0.2999435067176819,0.2487419843673706,0.9979615584015846
271,"Scenario: Inside a living room, there are 4 humans in total. There are 3 humans in a group. The group has a radius of 0.98 meters. The robot is 2.82 meters away from the group. The robot is facing the group. The closest human to the robot is 1.88 meters away from the robot. The robot is facing the closest human. The closest human is not facing the robot. The second closest human to the robot is 1.90 meters away from the robot. The robot is not facing the second closest human. The second closest human is facing the robot. The third closest human to the robot is 3.23 meters away from the robot. The robot is facing the third closest human. The third closest human is not facing the robot. There are no people sitting or laying in the sofa. There's also an animal in the room. The animal is 2.64 meters away from the robot. Music is currently not playing.
Question: Now a human evaluator is asked to rate how socially appropriate it is for the robot to carry big objects (tables, chairs) towards the direction the robot is facing in the described scenario. Answer choices: A. very inappropriate, B. inappropriate, C. neutral, D. appropriate, E. very appropriate. Which answer will the human evaluator choose?","Carry big objects (tables, chairs)",0.11238185316324234,0.22079530358314514,0.24209801852703094,0.2319384217262268,0.1906125247478485,0.9978261217474937
271,"Scenario: Inside a living room, there are 4 humans in total. There are 3 humans in a group. The group has a radius of 0.98 meters. The robot is 2.82 meters away from the group. The robot is facing the group. The closest human to the robot is 1.88 meters away from the robot. The robot is facing the closest human. The closest human is not facing the robot. The second closest human to the robot is 1.90 meters away from the robot. The robot is not facing the second closest human. The second closest human is facing the robot. The third closest human to the robot is 3.23 meters away from the robot. The robot is facing the third closest human. The third closest human is not facing the robot. There are no people sitting or laying in the sofa. There's also an animal in the room. The animal is 2.64 meters away from the robot. Music is currently not playing.
Question: Now a human evaluator is asked to rate how socially appropriate it is for the robot to start conversation towards the direction the robot is facing in the described scenario. Answer choices: A. very inappropriate, B. inappropriate, C. neutral, D. appropriate, E. very appropriate. Which answer will the human evaluator choose?",Cleaning (Picking up stuff) / Starting conversation,0.06337511539459229,0.15933264791965485,0.1839108169078827,0.2837267518043518,0.30767694115638733,0.998022273182869
273,"Scenario: Inside a living room, there are 2 humans in total. The closest human to the robot is 1.09 meters away from the robot. The robot is not facing the closest human. The closest human is not facing the robot. The second closest human to the robot is 2.32 meters away from the robot. The robot is not facing the second closest human. The second closest human is not facing the robot. There are no people sitting or laying in the sofa. There's also an animal in the room. The animal is 5.57 meters away from the robot. Music is currently not playing.
Question: Now a human evaluator is asked to rate how socially appropriate it is for the robot to vacuum clean towards the direction the robot is facing in the described scenario. Answer choices: A. very inappropriate, B. inappropriate, C. neutral, D. appropriate, E. very appropriate. Which answer will the human evaluator choose?",Vacuum cleaning,0.15794162452220917,0.29929056763648987,0.3573184013366699,0.11547569185495377,0.06782832741737366,0.9978546127676964
273,"Scenario: Inside a living room, there are 2 humans in total. The closest human to the robot is 1.09 meters away from the robot. The robot is not facing the closest human. The closest human is not facing the robot. The second closest human to the robot is 2.32 meters away from the robot. The robot is not facing the second closest human. The second closest human is not facing the robot. There are no people sitting or laying in the sofa. There's also an animal in the room. The animal is 5.57 meters away from the robot. Music is currently not playing.
Question: Now a human evaluator is asked to rate how socially appropriate it is for the robot to mop the floor towards the direction the robot is facing in the described scenario. Answer choices: A. very inappropriate, B. inappropriate, C. neutral, D. appropriate, E. very appropriate. Which answer will the human evaluator choose?",Mopping the floor,0.18977898359298706,0.3082157075405121,0.2951052188873291,0.12488764524459839,0.07992444187402725,0.9979119971394539
273,"Scenario: Inside a living room, there are 2 humans in total. The closest human to the robot is 1.09 meters away from the robot. The robot is not facing the closest human. The closest human is not facing the robot. The second closest human to the robot is 2.32 meters away from the robot. The robot is not facing the second closest human. The second closest human is not facing the robot. There are no people sitting or laying in the sofa. There's also an animal in the room. The animal is 5.57 meters away from the robot. Music is currently not playing.
Question: Now a human evaluator is asked to rate how socially appropriate it is for the robot to carry warm food towards the direction the robot is facing in the described scenario. Answer choices: A. very inappropriate, B. inappropriate, C. neutral, D. appropriate, E. very appropriate. Which answer will the human evaluator choose?",Carry warm food,0.25606459379196167,0.30231186747550964,0.2280442714691162,0.120790034532547,0.09072268009185791,0.9979334473609924
273,"Scenario: Inside a living room, there are 2 humans in total. The closest human to the robot is 1.09 meters away from the robot. The robot is not facing the closest human. The closest human is not facing the robot. The second closest human to the robot is 2.32 meters away from the robot. The robot is not facing the second closest human. The second closest human is not facing the robot. There are no people sitting or laying in the sofa. There's also an animal in the room. The animal is 5.57 meters away from the robot. Music is currently not playing.
Question: Now a human evaluator is asked to rate how socially appropriate it is for the robot to carry cold food towards the direction the robot is facing in the described scenario. Answer choices: A. very inappropriate, B. inappropriate, C. neutral, D. appropriate, E. very appropriate. Which answer will the human evaluator choose?",Carry cold food,0.2457367479801178,0.3137735426425934,0.2535349428653717,0.11164364218711853,0.07326056808233261,0.997949443757534
273,"Scenario: Inside a living room, there are 2 humans in total. The closest human to the robot is 1.09 meters away from the robot. The robot is not facing the closest human. The closest human is not facing the robot. The second closest human to the robot is 2.32 meters away from the robot. The robot is not facing the second closest human. The second closest human is not facing the robot. There are no people sitting or laying in the sofa. There's also an animal in the room. The animal is 5.57 meters away from the robot. Music is currently not playing.
Question: Now a human evaluator is asked to rate how socially appropriate it is for the robot to carry drinks towards the direction the robot is facing in the described scenario. Answer choices: A. very inappropriate, B. inappropriate, C. neutral, D. appropriate, E. very appropriate. Which answer will the human evaluator choose?",Carry drinks,0.16914360225200653,0.28806522488594055,0.2802753448486328,0.16736990213394165,0.09286310523748398,0.9977171793580055
273,"Scenario: Inside a living room, there are 2 humans in total. The closest human to the robot is 1.09 meters away from the robot. The robot is not facing the closest human. The closest human is not facing the robot. The second closest human to the robot is 2.32 meters away from the robot. The robot is not facing the second closest human. The second closest human is not facing the robot. There are no people sitting or laying in the sofa. There's also an animal in the room. The animal is 5.57 meters away from the robot. Music is currently not playing.
Question: Now a human evaluator is asked to rate how socially appropriate it is for the robot to carry small objects (plates, toys) towards the direction the robot is facing in the described scenario. Answer choices: A. very inappropriate, B. inappropriate, C. neutral, D. appropriate, E. very appropriate. Which answer will the human evaluator choose?","Carry small objects (plates, toys)",0.12015160173177719,0.22317439317703247,0.28814414143562317,0.23420049250125885,0.13217777013778687,0.9978483989834785
273,"Scenario: Inside a living room, there are 2 humans in total. The closest human to the robot is 1.09 meters away from the robot. The robot is not facing the closest human. The closest human is not facing the robot. The second closest human to the robot is 2.32 meters away from the robot. The robot is not facing the second closest human. The second closest human is not facing the robot. There are no people sitting or laying in the sofa. There's also an animal in the room. The animal is 5.57 meters away from the robot. Music is currently not playing.
Question: Now a human evaluator is asked to rate how socially appropriate it is for the robot to carry big objects (tables, chairs) towards the direction the robot is facing in the described scenario. Answer choices: A. very inappropriate, B. inappropriate, C. neutral, D. appropriate, E. very appropriate. Which answer will the human evaluator choose?","Carry big objects (tables, chairs)",0.1884596347808838,0.28264865279197693,0.276470810174942,0.16365598142147064,0.08655157685279846,0.9977866560220718
273,"Scenario: Inside a living room, there are 2 humans in total. The closest human to the robot is 1.09 meters away from the robot. The robot is not facing the closest human. The closest human is not facing the robot. The second closest human to the robot is 2.32 meters away from the robot. The robot is not facing the second closest human. The second closest human is not facing the robot. There are no people sitting or laying in the sofa. There's also an animal in the room. The animal is 5.57 meters away from the robot. Music is currently not playing.
Question: Now a human evaluator is asked to rate how socially appropriate it is for the robot to start conversation towards the direction the robot is facing in the described scenario. Answer choices: A. very inappropriate, B. inappropriate, C. neutral, D. appropriate, E. very appropriate. Which answer will the human evaluator choose?",Cleaning (Picking up stuff) / Starting conversation,0.2164759784936905,0.38880544900894165,0.2256772518157959,0.1079263761639595,0.059245072305202484,0.99813012778759
280,"Scenario: Inside a living room, there are 5 humans in total. There are 3 humans in a group. The group has a radius of 0.77 meters. The robot is within the group. The closest human to the robot is 0.77 meters away from the robot. The robot is facing the closest human. The closest human is facing the robot. The second closest human to the robot is 0.77 meters away from the robot. The robot is not facing the second closest human. The second closest human is facing the robot. The third closest human to the robot is 0.77 meters away from the robot. The robot is not facing the third closest human. The third closest human is not facing the robot. There are no people sitting or laying in the sofa. There's no animal present. Music is playing in the background.
Question: Now a human evaluator is asked to rate how socially appropriate it is for the robot to vacuum clean within a circle with a radius of 1.58 meters surrounding itself in the described scenario. Answer choices: A. very inappropriate, B. inappropriate, C. neutral, D. appropriate, E. very appropriate. Which answer will the human evaluator choose?",Vacuum cleaning,0.20962901413440704,0.3404384255409241,0.16603997349739075,0.1458052694797516,0.13616885244846344,0.9980815351009369
280,"Scenario: Inside a living room, there are 5 humans in total. There are 3 humans in a group. The group has a radius of 0.77 meters. The robot is within the group. The closest human to the robot is 0.77 meters away from the robot. The robot is facing the closest human. The closest human is facing the robot. The second closest human to the robot is 0.77 meters away from the robot. The robot is not facing the second closest human. The second closest human is facing the robot. The third closest human to the robot is 0.77 meters away from the robot. The robot is not facing the third closest human. The third closest human is not facing the robot. There are no people sitting or laying in the sofa. There's no animal present. Music is playing in the background.
Question: Now a human evaluator is asked to rate how socially appropriate it is for the robot to mop the floor within a circle with a radius of 1.58 meters surrounding itself in the described scenario. Answer choices: A. very inappropriate, B. inappropriate, C. neutral, D. appropriate, E. very appropriate. Which answer will the human evaluator choose?",Mopping the floor,0.22830592095851898,0.34444716572761536,0.16011594235897064,0.1342659890651703,0.13091638684272766,0.9980514049530029
280,"Scenario: Inside a living room, there are 5 humans in total. There are 3 humans in a group. The group has a radius of 0.77 meters. The robot is within the group. The closest human to the robot is 0.77 meters away from the robot. The robot is facing the closest human. The closest human is facing the robot. The second closest human to the robot is 0.77 meters away from the robot. The robot is not facing the second closest human. The second closest human is facing the robot. The third closest human to the robot is 0.77 meters away from the robot. The robot is not facing the third closest human. The third closest human is not facing the robot. There are no people sitting or laying in the sofa. There's no animal present. Music is playing in the background.
Question: Now a human evaluator is asked to rate how socially appropriate it is for the robot to carry warm food within a circle with a radius of 1.58 meters surrounding itself in the described scenario. Answer choices: A. very inappropriate, B. inappropriate, C. neutral, D. appropriate, E. very appropriate. Which answer will the human evaluator choose?",Carry warm food,0.23059794306755066,0.29519325494766235,0.17097274959087372,0.12810349464416504,0.17306402325630188,0.9979314655065536
280,"Scenario: Inside a living room, there are 5 humans in total. There are 3 humans in a group. The group has a radius of 0.77 meters. The robot is within the group. The closest human to the robot is 0.77 meters away from the robot. The robot is facing the closest human. The closest human is facing the robot. The second closest human to the robot is 0.77 meters away from the robot. The robot is not facing the second closest human. The second closest human is facing the robot. The third closest human to the robot is 0.77 meters away from the robot. The robot is not facing the third closest human. The third closest human is not facing the robot. There are no people sitting or laying in the sofa. There's no animal present. Music is playing in the background.
Question: Now a human evaluator is asked to rate how socially appropriate it is for the robot to carry cold food within a circle with a radius of 1.58 meters surrounding itself in the described scenario. Answer choices: A. very inappropriate, B. inappropriate, C. neutral, D. appropriate, E. very appropriate. Which answer will the human evaluator choose?",Carry cold food,0.2120850831270218,0.30567315220832825,0.1906641274690628,0.1343298703432083,0.1552111655473709,0.9979633986949921
280,"Scenario: Inside a living room, there are 5 humans in total. There are 3 humans in a group. The group has a radius of 0.77 meters. The robot is within the group. The closest human to the robot is 0.77 meters away from the robot. The robot is facing the closest human. The closest human is facing the robot. The second closest human to the robot is 0.77 meters away from the robot. The robot is not facing the second closest human. The second closest human is facing the robot. The third closest human to the robot is 0.77 meters away from the robot. The robot is not facing the third closest human. The third closest human is not facing the robot. There are no people sitting or laying in the sofa. There's no animal present. Music is playing in the background.
Question: Now a human evaluator is asked to rate how socially appropriate it is for the robot to carry drinks within a circle with a radius of 1.58 meters surrounding itself in the described scenario. Answer choices: A. very inappropriate, B. inappropriate, C. neutral, D. appropriate, E. very appropriate. Which answer will the human evaluator choose?",Carry drinks,0.14510929584503174,0.25828123092651367,0.18701721727848053,0.2047988921403885,0.20280902087688446,0.9980156570672989
280,"Scenario: Inside a living room, there are 5 humans in total. There are 3 humans in a group. The group has a radius of 0.77 meters. The robot is within the group. The closest human to the robot is 0.77 meters away from the robot. The robot is facing the closest human. The closest human is facing the robot. The second closest human to the robot is 0.77 meters away from the robot. The robot is not facing the second closest human. The second closest human is facing the robot. The third closest human to the robot is 0.77 meters away from the robot. The robot is not facing the third closest human. The third closest human is not facing the robot. There are no people sitting or laying in the sofa. There's no animal present. Music is playing in the background.
Question: Now a human evaluator is asked to rate how socially appropriate it is for the robot to carry small objects (plates, toys) within a circle with a radius of 1.58 meters surrounding itself in the described scenario. Answer choices: A. very inappropriate, B. inappropriate, C. neutral, D. appropriate, E. very appropriate. Which answer will the human evaluator choose?","Carry small objects (plates, toys)",0.11696367710828781,0.23175489902496338,0.22997832298278809,0.2148956060409546,0.20435361564159393,0.9979461207985878
280,"Scenario: Inside a living room, there are 5 humans in total. There are 3 humans in a group. The group has a radius of 0.77 meters. The robot is within the group. The closest human to the robot is 0.77 meters away from the robot. The robot is facing the closest human. The closest human is facing the robot. The second closest human to the robot is 0.77 meters away from the robot. The robot is not facing the second closest human. The second closest human is facing the robot. The third closest human to the robot is 0.77 meters away from the robot. The robot is not facing the third closest human. The third closest human is not facing the robot. There are no people sitting or laying in the sofa. There's no animal present. Music is playing in the background.
Question: Now a human evaluator is asked to rate how socially appropriate it is for the robot to carry big objects (tables, chairs) within a circle with a radius of 1.58 meters surrounding itself in the described scenario. Answer choices: A. very inappropriate, B. inappropriate, C. neutral, D. appropriate, E. very appropriate. Which answer will the human evaluator choose?","Carry big objects (tables, chairs)",0.2574371099472046,0.3779473304748535,0.1722935438156128,0.10451888293027878,0.08586392551660538,0.998060792684555
280,"Scenario: Inside a living room, there are 5 humans in total. There are 3 humans in a group. The group has a radius of 0.77 meters. The robot is within the group. The closest human to the robot is 0.77 meters away from the robot. The robot is facing the closest human. The closest human is facing the robot. The second closest human to the robot is 0.77 meters away from the robot. The robot is not facing the second closest human. The second closest human is facing the robot. The third closest human to the robot is 0.77 meters away from the robot. The robot is not facing the third closest human. The third closest human is not facing the robot. There are no people sitting or laying in the sofa. There's no animal present. Music is playing in the background.
Question: Now a human evaluator is asked to rate how socially appropriate it is for the robot to clean (pick up stuff) within a circle with a radius of 1.58 meters surrounding itself in the described scenario. Answer choices: A. very inappropriate, B. inappropriate, C. neutral, D. appropriate, E. very appropriate. Which answer will the human evaluator choose?",Cleaning (Picking up stuff) / Starting conversation,0.14279712736606598,0.25369057059288025,0.17617332935333252,0.19692713022232056,0.22835272550582886,0.9979408830404282
