stamp_id,prompt,action,A,B,C,D,E,sum of prob
271,"Given a description of a scenario which includes a robot and several humans, a human evaluator has to answer a question about whether it is socially appropriate for the robot to carry out a certain action in the given scenario. 
Scenario: Inside a living room, there are 4 humans in total. There are 3 humans in a group. The group has a radius of 0.98 meters. The robot is 2.82 meters away from the group. The robot is facing the group. The closest human to the robot is 1.88 meters away from the robot. The robot is facing the closest human. The closest human is not facing the robot. The second closest human to the robot is 1.90 meters away from the robot. The robot is not facing the second closest human. The second closest human is facing the robot. The third closest human to the robot is 3.23 meters away from the robot. The robot is facing the third closest human. The third closest human is not facing the robot. There are no people sitting or laying in the sofa. There's also an animal in the room. The animal is 2.64 meters away from the robot. Music is currently not playing.
Question: Is it socially appropriate for the robot to carry warm food towards the direction the robot is facing? Answer choices: A. very inappropriate, B. inappropriate, C. neutral, D. appropriate, E. very appropriate
Answer:
The human evaluator chose answer {}",Carry warm food,0.000231103013721709,0.108587541197682,0.383729961129199,0.466227507721283,0.000220064692064264,0.958996177753949
271,"Given a description of a scenario which includes a robot and several humans, a human evaluator has to answer a question about whether it is socially appropriate for the robot to carry out a certain action in the given scenario. 
Scenario: Inside a living room, there are 4 humans in total. There are 3 humans in a group. The group has a radius of 0.98 meters. The robot is 2.82 meters away from the group. The robot is facing the group. The closest human to the robot is 1.88 meters away from the robot. The robot is facing the closest human. The closest human is not facing the robot. The second closest human to the robot is 1.90 meters away from the robot. The robot is not facing the second closest human. The second closest human is facing the robot. The third closest human to the robot is 3.23 meters away from the robot. The robot is facing the third closest human. The third closest human is not facing the robot. There are no people sitting or laying in the sofa. There's also an animal in the room. The animal is 2.64 meters away from the robot. Music is currently not playing.
Question: Is it socially appropriate for the robot to carry cold food towards the direction the robot is facing? Answer choices: A. very inappropriate, B. inappropriate, C. neutral, D. appropriate, E. very appropriate
Answer:
The human evaluator chose answer {}",Carry cold food,0.000518147814620995,0.266470935862731,0.478938716623255,0.215228290048791,0.00018410119108027,0.961340191540477
271,"Given a description of a scenario which includes a robot and several humans, a human evaluator has to answer a question about whether it is socially appropriate for the robot to carry out a certain action in the given scenario. 
Scenario: Inside a living room, there are 4 humans in total. There are 3 humans in a group. The group has a radius of 0.98 meters. The robot is 2.82 meters away from the group. The robot is facing the group. The closest human to the robot is 1.88 meters away from the robot. The robot is facing the closest human. The closest human is not facing the robot. The second closest human to the robot is 1.90 meters away from the robot. The robot is not facing the second closest human. The second closest human is facing the robot. The third closest human to the robot is 3.23 meters away from the robot. The robot is facing the third closest human. The third closest human is not facing the robot. There are no people sitting or laying in the sofa. There's also an animal in the room. The animal is 2.64 meters away from the robot. Music is currently not playing.
Question: Is it socially appropriate for the robot to carry drinks towards the direction the robot is facing? Answer choices: A. very inappropriate, B. inappropriate, C. neutral, D. appropriate, E. very appropriate
Answer:
The human evaluator chose answer {}",Carry drinks,0.000119394430956369,0.0694194285749885,0.448650495865334,0.446538391124568,0.000179384322621166,0.964907094318468
271,"Given a description of a scenario which includes a robot and several humans, a human evaluator has to answer a question about whether it is socially appropriate for the robot to carry out a certain action in the given scenario. 
Scenario: Inside a living room, there are 4 humans in total. There are 3 humans in a group. The group has a radius of 0.98 meters. The robot is 2.82 meters away from the group. The robot is facing the group. The closest human to the robot is 1.88 meters away from the robot. The robot is facing the closest human. The closest human is not facing the robot. The second closest human to the robot is 1.90 meters away from the robot. The robot is not facing the second closest human. The second closest human is facing the robot. The third closest human to the robot is 3.23 meters away from the robot. The robot is facing the third closest human. The third closest human is not facing the robot. There are no people sitting or laying in the sofa. There's also an animal in the room. The animal is 2.64 meters away from the robot. Music is currently not playing.
Question: Is it socially appropriate for the robot to carry small objects (plates, toys) towards the direction the robot is facing? Answer choices: A. very inappropriate, B. inappropriate, C. neutral, D. appropriate, E. very appropriate
Answer:
The human evaluator chose answer {}","Carry small objects (plates, toys)",7.61827118211604E-05,0.0468689204579499,0.378491383963671,0.542285968242312,0.000193638798059488,0.967916094173814
271,"Given a description of a scenario which includes a robot and several humans, a human evaluator has to answer a question about whether it is socially appropriate for the robot to carry out a certain action in the given scenario. 
Scenario: Inside a living room, there are 4 humans in total. There are 3 humans in a group. The group has a radius of 0.98 meters. The robot is 2.82 meters away from the group. The robot is facing the group. The closest human to the robot is 1.88 meters away from the robot. The robot is facing the closest human. The closest human is not facing the robot. The second closest human to the robot is 1.90 meters away from the robot. The robot is not facing the second closest human. The second closest human is facing the robot. The third closest human to the robot is 3.23 meters away from the robot. The robot is facing the third closest human. The third closest human is not facing the robot. There are no people sitting or laying in the sofa. There's also an animal in the room. The animal is 2.64 meters away from the robot. Music is currently not playing.
Question: Is it socially appropriate for the robot to carry big objects (tables, chairs) towards the direction the robot is facing? Answer choices: A. very inappropriate, B. inappropriate, C. neutral, D. appropriate, E. very appropriate
Answer:
The human evaluator chose answer {}","Carry big objects (tables, chairs)",0.00388384902623438,0.746791506926815,0.18723336480948,0.0385249036019394,0.000125015478541008,0.97655863984301
271,"Given a description of a scenario which includes a robot and several humans, a human evaluator has to answer a question about whether it is socially appropriate for the robot to carry out a certain action in the given scenario. 
Scenario: Inside a living room, there are 4 humans in total. There are 3 humans in a group. The group has a radius of 0.98 meters. The robot is 2.82 meters away from the group. The robot is facing the group. The closest human to the robot is 1.88 meters away from the robot. The robot is facing the closest human. The closest human is not facing the robot. The second closest human to the robot is 1.90 meters away from the robot. The robot is not facing the second closest human. The second closest human is facing the robot. The third closest human to the robot is 3.23 meters away from the robot. The robot is facing the third closest human. The third closest human is not facing the robot. There are no people sitting or laying in the sofa. There's also an animal in the room. The animal is 2.64 meters away from the robot. Music is currently not playing.
Question: Is it socially appropriate for the robot to start conversation towards the direction the robot is facing? Answer choices: A. very inappropriate, B. inappropriate, C. neutral, D. appropriate, E. very appropriate
Answer:
The human evaluator chose answer {}",Cleaning (Picking up stuff) / Starting conversation,0.000231593935000089,0.268160928287973,0.362094446229028,0.32794036537797,0.000109860739365759,0.958537194569337
273,"Given a description of a scenario which includes a robot and several humans, a human evaluator has to answer a question about whether it is socially appropriate for the robot to carry out a certain action in the given scenario. 
Scenario: Inside a living room, there are 2 humans in total. The closest human to the robot is 1.09 meters away from the robot. The robot is not facing the closest human. The closest human is not facing the robot. The second closest human to the robot is 2.32 meters away from the robot. The robot is not facing the second closest human. The second closest human is not facing the robot. There are no people sitting or laying in the sofa. There's also an animal in the room. The animal is 5.57 meters away from the robot. Music is currently not playing.
Question: Is it socially appropriate for the robot to vacuum clean towards the direction the robot is facing? Answer choices: A. very inappropriate, B. inappropriate, C. neutral, D. appropriate, E. very appropriate
Answer:
The human evaluator chose answer {}",Vacuum cleaning,2.09538742561253E-05,0.0071687462513655,0.876143472555862,0.0981405935839572,3.29979869458295E-05,0.981506764252387
273,"Given a description of a scenario which includes a robot and several humans, a human evaluator has to answer a question about whether it is socially appropriate for the robot to carry out a certain action in the given scenario. 
Scenario: Inside a living room, there are 2 humans in total. The closest human to the robot is 1.09 meters away from the robot. The robot is not facing the closest human. The closest human is not facing the robot. The second closest human to the robot is 2.32 meters away from the robot. The robot is not facing the second closest human. The second closest human is not facing the robot. There are no people sitting or laying in the sofa. There's also an animal in the room. The animal is 5.57 meters away from the robot. Music is currently not playing.
Question: Is it socially appropriate for the robot to mop the floor towards the direction the robot is facing? Answer choices: A. very inappropriate, B. inappropriate, C. neutral, D. appropriate, E. very appropriate
Answer:
The human evaluator chose answer {}",Mopping the floor,2.83540693048832E-05,0.00566046066784736,0.794145313497206,0.179639430679096,3.02581799037593E-05,0.979503817093358
273,"Given a description of a scenario which includes a robot and several humans, a human evaluator has to answer a question about whether it is socially appropriate for the robot to carry out a certain action in the given scenario. 
Scenario: Inside a living room, there are 2 humans in total. The closest human to the robot is 1.09 meters away from the robot. The robot is not facing the closest human. The closest human is not facing the robot. The second closest human to the robot is 2.32 meters away from the robot. The robot is not facing the second closest human. The second closest human is not facing the robot. There are no people sitting or laying in the sofa. There's also an animal in the room. The animal is 5.57 meters away from the robot. Music is currently not playing.
Question: Is it socially appropriate for the robot to carry warm food towards the direction the robot is facing? Answer choices: A. very inappropriate, B. inappropriate, C. neutral, D. appropriate, E. very appropriate
Answer:
The human evaluator chose answer {}",Carry warm food,4.81439055452517E-05,0.00881939857556362,0.882662836425372,0.0883371530962413,5.88906042738492E-05,0.979926422606996
273,"Given a description of a scenario which includes a robot and several humans, a human evaluator has to answer a question about whether it is socially appropriate for the robot to carry out a certain action in the given scenario. 
Scenario: Inside a living room, there are 2 humans in total. The closest human to the robot is 1.09 meters away from the robot. The robot is not facing the closest human. The closest human is not facing the robot. The second closest human to the robot is 2.32 meters away from the robot. The robot is not facing the second closest human. The second closest human is not facing the robot. There are no people sitting or laying in the sofa. There's also an animal in the room. The animal is 5.57 meters away from the robot. Music is currently not playing.
Question: Is it socially appropriate for the robot to carry cold food towards the direction the robot is facing? Answer choices: A. very inappropriate, B. inappropriate, C. neutral, D. appropriate, E. very appropriate
Answer:
The human evaluator chose answer {}",Carry cold food,3.44659388954513E-05,0.00676824132870062,0.912460797584132,0.0623101652728837,3.89590290973379E-05,0.981612629153709
273,"Given a description of a scenario which includes a robot and several humans, a human evaluator has to answer a question about whether it is socially appropriate for the robot to carry out a certain action in the given scenario. 
Scenario: Inside a living room, there are 2 humans in total. The closest human to the robot is 1.09 meters away from the robot. The robot is not facing the closest human. The closest human is not facing the robot. The second closest human to the robot is 2.32 meters away from the robot. The robot is not facing the second closest human. The second closest human is not facing the robot. There are no people sitting or laying in the sofa. There's also an animal in the room. The animal is 5.57 meters away from the robot. Music is currently not playing.
Question: Is it socially appropriate for the robot to carry drinks towards the direction the robot is facing? Answer choices: A. very inappropriate, B. inappropriate, C. neutral, D. appropriate, E. very appropriate
Answer:
The human evaluator chose answer {}",Carry drinks,1.68767605121736E-05,0.00478203065246003,0.917488479073839,0.0626723573604393,4.42139591883461E-05,0.985003957806439
273,"Given a description of a scenario which includes a robot and several humans, a human evaluator has to answer a question about whether it is socially appropriate for the robot to carry out a certain action in the given scenario. 
Scenario: Inside a living room, there are 2 humans in total. The closest human to the robot is 1.09 meters away from the robot. The robot is not facing the closest human. The closest human is not facing the robot. The second closest human to the robot is 2.32 meters away from the robot. The robot is not facing the second closest human. The second closest human is not facing the robot. There are no people sitting or laying in the sofa. There's also an animal in the room. The animal is 5.57 meters away from the robot. Music is currently not playing.
Question: Is it socially appropriate for the robot to carry small objects (plates, toys) towards the direction the robot is facing? Answer choices: A. very inappropriate, B. inappropriate, C. neutral, D. appropriate, E. very appropriate
Answer:
The human evaluator chose answer {}","Carry small objects (plates, toys)",1.9369478577182E-05,0.00458105938882414,0.740845283265614,0.23305462752482,5.11137508543856E-05,0.97855145340869
273,"Given a description of a scenario which includes a robot and several humans, a human evaluator has to answer a question about whether it is socially appropriate for the robot to carry out a certain action in the given scenario. 
Scenario: Inside a living room, there are 2 humans in total. The closest human to the robot is 1.09 meters away from the robot. The robot is not facing the closest human. The closest human is not facing the robot. The second closest human to the robot is 2.32 meters away from the robot. The robot is not facing the second closest human. The second closest human is not facing the robot. There are no people sitting or laying in the sofa. There's also an animal in the room. The animal is 5.57 meters away from the robot. Music is currently not playing.
Question: Is it socially appropriate for the robot to carry big objects (tables, chairs) towards the direction the robot is facing? Answer choices: A. very inappropriate, B. inappropriate, C. neutral, D. appropriate, E. very appropriate
Answer:
The human evaluator chose answer {}","Carry big objects (tables, chairs)",0.000193737772771182,0.120997608263271,0.777186159340605,0.0784375588011672,6.1718304603852E-05,0.976876782482418
273,"Given a description of a scenario which includes a robot and several humans, a human evaluator has to answer a question about whether it is socially appropriate for the robot to carry out a certain action in the given scenario. 
Scenario: Inside a living room, there are 2 humans in total. The closest human to the robot is 1.09 meters away from the robot. The robot is not facing the closest human. The closest human is not facing the robot. The second closest human to the robot is 2.32 meters away from the robot. The robot is not facing the second closest human. The second closest human is not facing the robot. There are no people sitting or laying in the sofa. There's also an animal in the room. The animal is 5.57 meters away from the robot. Music is currently not playing.
Question: Is it socially appropriate for the robot to start conversation towards the direction the robot is facing? Answer choices: A. very inappropriate, B. inappropriate, C. neutral, D. appropriate, E. very appropriate
Answer:
The human evaluator chose answer {}",Cleaning (Picking up stuff) / Starting conversation,3.53114247174688E-05,0.0203282811984427,0.935113631557699,0.0284644539491614,2.90945990694623E-05,0.98397077272909
280,"Given a description of a scenario which includes a robot and several humans, a human evaluator has to answer a question about whether it is socially appropriate for the robot to carry out a certain action in the given scenario. 
Scenario: Inside a living room, there are 5 humans in total. There are 3 humans in a group. The group has a radius of 0.77 meters. The robot is within the group. The closest human to the robot is 0.77 meters away from the robot. The robot is facing the closest human. The closest human is facing the robot. The second closest human to the robot is 0.77 meters away from the robot. The robot is not facing the second closest human. The second closest human is facing the robot. The third closest human to the robot is 0.77 meters away from the robot. The robot is not facing the third closest human. The third closest human is not facing the robot. There are no people sitting or laying in the sofa. There's no animal present. Music is playing in the background.
Question: Is it socially appropriate for the robot to vacuum clean within a circle with a radius of 1.58 meters surrounding itself? Answer choices: A. very inappropriate, B. inappropriate, C. neutral, D. appropriate, E. very appropriate
Answer:
The human evaluator chose answer {}",Vacuum cleaning,0.00179350997366677,0.653066067159767,0.1714276786757,0.141114805006065,0.000563727601049329,0.967965788416249
280,"Given a description of a scenario which includes a robot and several humans, a human evaluator has to answer a question about whether it is socially appropriate for the robot to carry out a certain action in the given scenario. 
Scenario: Inside a living room, there are 5 humans in total. There are 3 humans in a group. The group has a radius of 0.77 meters. The robot is within the group. The closest human to the robot is 0.77 meters away from the robot. The robot is facing the closest human. The closest human is facing the robot. The second closest human to the robot is 0.77 meters away from the robot. The robot is not facing the second closest human. The second closest human is facing the robot. The third closest human to the robot is 0.77 meters away from the robot. The robot is not facing the third closest human. The third closest human is not facing the robot. There are no people sitting or laying in the sofa. There's no animal present. Music is playing in the background.
Question: Is it socially appropriate for the robot to mop the floor within a circle with a radius of 1.58 meters surrounding itself? Answer choices: A. very inappropriate, B. inappropriate, C. neutral, D. appropriate, E. very appropriate
Answer:
The human evaluator chose answer {}",Mopping the floor,0.00144784215491085,0.502336969749426,0.248419358298703,0.210980387513329,0.000398068482857735,0.963582626199227
280,"Given a description of a scenario which includes a robot and several humans, a human evaluator has to answer a question about whether it is socially appropriate for the robot to carry out a certain action in the given scenario. 
Scenario: Inside a living room, there are 5 humans in total. There are 3 humans in a group. The group has a radius of 0.77 meters. The robot is within the group. The closest human to the robot is 0.77 meters away from the robot. The robot is facing the closest human. The closest human is facing the robot. The second closest human to the robot is 0.77 meters away from the robot. The robot is not facing the second closest human. The second closest human is facing the robot. The third closest human to the robot is 0.77 meters away from the robot. The robot is not facing the third closest human. The third closest human is not facing the robot. There are no people sitting or laying in the sofa. There's no animal present. Music is playing in the background.
Question: Is it socially appropriate for the robot to carry warm food within a circle with a radius of 1.58 meters surrounding itself? Answer choices: A. very inappropriate, B. inappropriate, C. neutral, D. appropriate, E. very appropriate
Answer:
The human evaluator chose answer {}",Carry warm food,0.00245047204881217,0.723636792710941,0.123398663278079,0.12307285277079,0.000720511991038825,0.97327929279966
280,"Given a description of a scenario which includes a robot and several humans, a human evaluator has to answer a question about whether it is socially appropriate for the robot to carry out a certain action in the given scenario. 
Scenario: Inside a living room, there are 5 humans in total. There are 3 humans in a group. The group has a radius of 0.77 meters. The robot is within the group. The closest human to the robot is 0.77 meters away from the robot. The robot is facing the closest human. The closest human is facing the robot. The second closest human to the robot is 0.77 meters away from the robot. The robot is not facing the second closest human. The second closest human is facing the robot. The third closest human to the robot is 0.77 meters away from the robot. The robot is not facing the third closest human. The third closest human is not facing the robot. There are no people sitting or laying in the sofa. There's no animal present. Music is playing in the background.
Question: Is it socially appropriate for the robot to carry cold food within a circle with a radius of 1.58 meters surrounding itself? Answer choices: A. very inappropriate, B. inappropriate, C. neutral, D. appropriate, E. very appropriate
Answer:
The human evaluator chose answer {}",Carry cold food,0.0055358951528441,0.857720774591077,0.05184022949298,0.065405684849003,0.000677118001262833,0.981179702087167
280,"Given a description of a scenario which includes a robot and several humans, a human evaluator has to answer a question about whether it is socially appropriate for the robot to carry out a certain action in the given scenario. 
Scenario: Inside a living room, there are 5 humans in total. There are 3 humans in a group. The group has a radius of 0.77 meters. The robot is within the group. The closest human to the robot is 0.77 meters away from the robot. The robot is facing the closest human. The closest human is facing the robot. The second closest human to the robot is 0.77 meters away from the robot. The robot is not facing the second closest human. The second closest human is facing the robot. The third closest human to the robot is 0.77 meters away from the robot. The robot is not facing the third closest human. The third closest human is not facing the robot. There are no people sitting or laying in the sofa. There's no animal present. Music is playing in the background.
Question: Is it socially appropriate for the robot to carry drinks within a circle with a radius of 1.58 meters surrounding itself? Answer choices: A. very inappropriate, B. inappropriate, C. neutral, D. appropriate, E. very appropriate
Answer:
The human evaluator chose answer {}",Carry drinks,0.000406354348279147,0.288604973383439,0.308345491198853,0.364092544692181,0.00125597941550446,0.962705343038257
